n,t_n,nearest_minimum_t,delta_n,delta_n_null
632,978.766672,978.912000,0.145328,0.418780
633,980.578001,981.464000,0.885999,0.411535
634,981.288615,981.464000,0.175385,0.411639
635,982.396485,982.696000,0.299515,0.430823
636,983.575076,983.144000,0.431076,0.420640
637,985.186929,986.216000,1.029071,0.422695
638,986.130515,986.216000,0.085485,0.426125
639,986.756008,986.712000,0.044008,0.435589
640,988.992622,988.936000,0.056622,0.428362
641,990.223918,989.200000,1.023918,0.427478
642,991.374294,991.888000,0.513706,0.435836
643,992.728696,993.224000,0.495304,0.441032
644,993.214581,993.224000,0.009419,0.435691
645,994.404591,995.120000,0.715409,0.427046
646,996.205336,996.064000,0.141336,0.432041
647,997.511935,997.744000,0.232065,0.424656
648,998.827547,998.448000,0.379547,0.424148
649,999.791572,999.608000,0.183572,0.451066
650,1001.349483,1001.152000,0.197483,0.421014
651,1002.404305,1002.528000,0.123695,0.427088
652,1003.267808,1003.568000,0.300192,0.424381
653,1004.675044,1004.984000,0.308956,0.434655
654,1005.543420,1005.472000,0.071420,0.434407
655,1008.006704,1008.144000,0.137296,0.432308
656,1008.795710,1008.464000,0.331710,0.423315
657,1009.806591,1009.752000,0.054591,0.428738
658,1010.569757,1010.648000,0.078243,0.433619
659,1012.410043,1012.176000,0.234043,0.401289
660,1013.058638,1013.344000,0.285362,0.405410
661,1014.689633,1014.760000,0.070367,0.400059
662,1016.060179,1015.600000,0.460179,0.423638
663,1017.266402,1017.072000,0.194402,0.431368
664,1018.605573,1018.720000,0.114427,0.442642
665,1019.912440,1019.944000,0.031560,0.450317
666,1020.917475,1020.384000,0.533475,0.425253
667,1021.544344,1022.232000,0.687656,0.431656
668,1022.885271,1023.016000,0.130729,0.434558
669,1025.265724,1025.160000,0.105724,0.423829
670,1025.707944,1025.776000,0.068056,0.420438
671,1027.467694,1027.800000,0.332306,0.450383
672,1028.128964,1028.296000,0.167036,0.431365
673,1029.227297,1028.296000,0.931297,0.421884
674,1030.897369,1030.872000,0.025369,0.425514
675,1031.833180,1032.704000,0.870820,0.404940
676,1032.812883,1032.704000,0.108883,0.432109
677,1034.612916,1034.400000,0.212916,0.382443
678,1036.195917,1036.032000,0.163917,0.404540
679,1037.024708,1036.480000,0.544708,0.418062
680,1038.087752,1037.944000,0.143752,0.424155
681,1039.077401,1039.584000,0.506599,0.427714
682,1040.264038,1039.584000,0.680038,0.423183
683,1041.621528,1041.776000,0.154472,0.428258
684,1043.623954,1043.760000,0.136046,0.438015
685,1044.514976,1044.064000,0.450976,0.439758
686,1045.107042,1044.064000,1.043042,0.431576
687,1047.089817,1048.432000,1.342183,0.410751
688,1047.987147,1048.432000,0.444853,0.397511
689,1048.953785,1048.904000,0.049785,0.395378
690,1049.996284,1049.880000,0.116284,0.405156
691,1051.576572,1051.536000,0.040572,0.410228
692,1053.245785,1053.216000,0.029785,0.412878
693,1054.781039,1055.240000,0.458961,0.413257
694,1055.002146,1055.240000,0.237854,0.412583
695,1056.688847,1056.400000,0.288847,0.419076
696,1057.100044,1056.400000,0.700044,0.424575
697,1059.133769,1058.696000,0.437769,0.426018
698,1060.139519,1059.832000,0.307519,0.411647
699,1061.501304,1061.440000,0.061304,0.409890
700,1062.915382,1063.336000,0.420618,0.409567
701,1064.071551,1063.728000,0.343551,0.425820
702,1065.121855,1064.992000,0.129855,0.448643
703,1066.463223,1066.992000,0.528777,0.436092
704,1067.418860,1067.512000,0.093140,0.412436
705,1067.990000,1067.840000,0.150000,0.400093
706,1070.535042,1070.552000,0.016958,0.411056
707,1071.618623,1071.912000,0.293377,0.421177
708,1072.543998,1072.392000,0.151998,0.416849
709,1073.570353,1073.792000,0.221647,0.409086
710,1074.747771,1074.904000,0.156229,0.410227
711,1076.266626,1076.232000,0.034626,0.411356
712,1076.924056,1077.064000,0.139944,0.433494
713,1078.647198,1078.408000,0.239198,0.453532
714,1079.809965,1079.992000,0.182035,0.428442
715,1081.171002,1081.024000,0.147002,0.412424
716,1082.952750,1082.416000,0.536750,0.440289
717,1083.295467,1084.120000,0.824533,0.439706
718,1084.183264,1084.120000,0.063264,0.434167
719,1085.647831,1085.616000,0.031831,0.407726
720,1086.911999,1086.544000,0.367999,0.439587
721,1088.755725,1088.824000,0.068275,0.420710
722,1089.795338,1090.432000,0.636662,0.435186
723,1090.863191,1091.256000,0.392809,0.396918
724,1091.728473,1091.768000,0.039527,0.401304
725,1093.440873,1094.032000,0.591127,0.408715
726,1094.284458,1094.032000,0.252458,0.420784
727,1095.433085,1095.440000,0.006915,0.426640
728,1096.401918,1096.744000,0.342082,0.426976
729,1098.841015,1098.616000,0.225015,0.435487
730,1099.360667,1099.960000,0.599333,0.437021
731,1100.574461,1100.544000,0.030461,0.451190
732,1101.839111,1101.608000,0.231111,0.407280
733,1102.551780,1101.608000,0.943780,0.412554
734,1103.732297,1103.784000,0.051703,0.425905
735,1105.617189,1105.776000,0.158811,0.409428
736,1106.774372,1107.344000,0.569628,0.416965
737,1107.774532,1107.344000,0.430532,0.428938
738,1109.158919,1109.936000,0.777081,0.407861
739,1110.444143,1110.264000,0.180143,0.431225
740,1111.443505,1110.984000,0.459505,0.404885
741,1112.432995,1112.632000,0.199005,0.416469
742,1113.397595,1113.616000,0.218405,0.432884
743,1115.065359,1115.160000,0.094641,0.428461
744,1116.787254,1116.712000,0.075254,0.408621
745,1117.965920,1117.600000,0.365920,0.431219
746,1118.684135,1117.600000,1.084135,0.425126
747,1119.473247,1119.904000,0.430753,0.408396
748,1121.155938,1121.664000,0.508062,0.434471
749,1122.458621,1122.416000,0.042621,0.426517
750,1123.101117,1123.656000,0.554883,0.425770
751,1125.314729,1125.304000,0.010729,0.418983
752,1125.763442,1125.304000,0.459442,0.427043
753,1127.658024,1127.720000,0.061976,0.418414
754,1128.430225,1127.720000,0.710225,0.432584
755,1129.728997,1129.600000,0.128997,0.421372
756,1130.391598,1130.256000,0.135598,0.423047
757,1131.495086,1131.992000,0.496914,0.430643
758,1133.708626,1133.728000,0.019374,0.408470
759,1134.885655,1134.768000,0.117655,0.416037
760,1135.562214,1135.560000,0.002214,0.424789
761,1136.929293,1137.080000,0.150707,0.428307
762,1138.151590,1137.480000,0.671590,0.419694
763,1138.992342,1139.880000,0.887658,0.401986
764,1140.721848,1140.968000,0.246152,0.426300
765,1141.261023,1141.376000,0.114977,0.424157
766,1142.858660,1143.360000,0.501340,0.429580
767,1144.782300,1145.272000,0.489700,0.439476
768,1145.485328,1145.272000,0.213328,0.433015
769,1146.576815,1146.616000,0.039185,0.422827
770,1147.501777,1148.368000,0.866223,0.402035
771,1148.615277,1148.368000,0.247277,0.399432
772,1149.982601,1149.936000,0.046601,0.422798
773,1151.562815,1151.128000,0.434815,0.411720
774,1152.943129,1152.456000,0.487129,0.428460
775,1153.890304,1153.968000,0.077696,0.440759
776,1154.697520,1153.968000,0.729520,0.434961
777,1156.621568,1156.912000,0.290432,0.408105
778,1157.432315,1157.712000,0.279685,0.399445
779,1158.001609,1157.944000,0.057609,0.422172
780,1159.480657,1159.536000,0.055343,0.409463
781,1161.396645,1161.112000,0.284645,0.408275
782,1162.487529,1162.568000,0.080471,0.420789
783,1163.701032,1163.688000,0.013032,0.423386
784,1164.737586,1164.416000,0.321586,0.412062
785,1165.271228,1165.528000,0.256772,0.411033
786,1166.943613,1166.768000,0.175613,0.419007
787,1168.086272,1168.440000,0.353728,0.430475
788,1169.698357,1169.920000,0.221643,0.409967
789,1170.463639,1170.704000,0.240361,0.411671
790,1172.120682,1172.288000,0.167318,0.431015
791,1173.305688,1173.112000,0.193688,0.443170
792,1174.232767,1174.176000,0.056767,0.428743
793,1175.215452,1174.616000,0.599452,0.444814
794,1176.632876,1176.736000,0.103124,0.403314
795,1177.106304,1177.184000,0.077696,0.404137
796,1179.701224,1179.888000,0.186776,0.409277
797,1180.653544,1180.848000,0.194456,0.421710
798,1181.267318,1181.488000,0.220682,0.423921
799,1182.582270,1182.560000,0.022270,0.418310
800,1183.712775,1183.440000,0.272775,0.417394
801,1185.155843,1185.344000,0.188157,0.444947
802,1185.875359,1186.248000,0.372641,0.437518
803,1187.345161,1186.888000,0.457161,0.420782
804,1188.856444,1188.832000,0.024444,0.439323
805,1189.963636,1190.304000,0.340364,0.410344
806,1191.482606,1191.640000,0.157394,0.414292
807,1192.218611,1192.168000,0.050611,0.410466
808,1193.324021,1194.056000,0.731979,0.414869
809,1193.857427,1194.056000,0.198573,0.421372
810,1196.034672,1196.168000,0.133328,0.407571
811,1197.071787,1196.616000,0.455787,0.412596
812,1198.686569,1198.216000,0.470569,0.415312
813,1199.356514,1200.168000,0.811486,0.399104
814,1200.532692,1200.168000,0.364692,0.426786
815,1201.810335,1201.264000,0.546335,0.466601
816,1203.137351,1203.432000,0.294649,0.436036
817,1203.855248,1203.432000,0.423248,0.431905
818,1204.985492,1205.712000,0.726508,0.447227
819,1206.870500,1207.512000,0.641500,0.428736
820,1208.471460,1208.352000,0.119460,0.447683
821,1208.989484,1209.144000,0.154516,0.437471
822,1209.898030,1210.416000,0.517970,0.427843
823,1211.416116,1211.296000,0.120116,0.434228
824,1212.113153,1211.600000,0.513153,0.415442
825,1213.598373,1213.320000,0.278373,0.416780
826,1215.389975,1215.064000,0.325975,0.423077
827,1216.183722,1215.976000,0.207722,0.436565
828,1217.174482,1217.400000,0.225518,0.437935
829,1219.050028,1219.048000,0.002028,0.418942
830,1219.614471,1219.048000,0.566471,0.446393
831,1220.816348,1220.656000,0.160348,0.422745
832,1221.692242,1221.672000,0.020242,0.405673
833,1222.952484,1221.896000,1.056484,0.442822
834,1225.018330,1224.856000,0.162330,0.415545
835,1225.855021,1225.888000,0.032979,0.417406
836,1227.231828,1227.576000,0.344172,0.427485
837,1227.917142,1227.576000,0.341142,0.415922
838,1228.793154,1227.576000,1.217154,0.421989
839,1230.584603,1230.272000,0.312603,0.421589
840,1231.562274,1231.680000,0.117726,0.428605
841,1232.529587,1233.032000,0.502413,0.399372
842,1234.277817,1234.344000,0.066183,0.416270
843,1235.502549,1235.608000,0.105451,0.410105
844,1236.399017,1235.992000,0.407017,0.432921
845,1237.977299,1237.408000,0.569299,0.420068
846,1238.457233,1238.632000,0.174767,0.422641
847,1239.490807,1239.744000,0.253193,0.426168
848,1240.813472,1240.568000,0.245472,0.424178
849,1243.078076,1242.632000,0.446076,0.399496
850,1243.538147,1243.968000,0.429853,0.384462
851,1244.851434,1244.720000,0.131434,0.417328
852,1245.655866,1244.720000,0.935866,0.410760
853,1247.372562,1247.104000,0.268562,0.434121
854,1248.063061,1248.240000,0.176939,0.459285
855,1249.159888,1248.992000,0.167888,0.419759
856,1250.672397,1250.576000,0.096397,0.427088
857,1251.659832,1251.648000,0.011832,0.409473
858,1253.673578,1253.624000,0.049578,0.411065
859,1254.431328,1254.128000,0.303328,0.404758
860,1255.408231,1255.584000,0.175769,0.403320
861,1256.181214,1255.872000,0.309214,0.416790
862,1257.541219,1257.320000,0.221219,0.444106
863,1258.779233,1259.152000,0.372767,0.432918
864,1260.344548,1260.520000,0.175452,0.427121
865,1261.611717,1261.624000,0.012283,0.428401
866,1262.556614,1262.232000,0.324614,0.427910
867,1263.676733,1263.688000,0.011267,0.411962
868,1264.957223,1264.784000,0.173223,0.407968
869,1266.179038,1266.192000,0.012962,0.425632
870,1267.200346,1266.616000,0.584346,0.427333
871,1267.570572,1267.976000,0.405428,0.446235
872,1270.118922,1269.512000,0.606922,0.421304
873,1271.134300,1271.160000,0.025700,0.413333
874,1272.083960,1272.280000,0.196040,0.432742
875,1273.261145,1273.880000,0.618855,0.431290
876,1274.196221,1274.168000,0.028221,0.428749
877,1275.092030,1275.056000,0.036030,0.430609
878,1276.842172,1277.696000,0.853828,0.417296
879,1277.763092,1277.696000,0.067092,0.418554
880,1279.332843,1279.112000,0.220843,0.431961
881,1280.155794,1279.968000,0.187794,0.434434
882,1281.828727,1281.720000,0.108727,0.423363
883,1283.000491,1282.984000,0.016491,0.441612
884,1283.335032,1282.984000,0.351032,0.436670
885,1284.854795,1285.352000,0.497205,0.444488
886,1285.695023,1285.792000,0.096977,0.422933
887,1287.410027,1288.400000,0.989973,0.430509
888,1289.165352,1289.504000,0.338648,0.423663
889,1290.104772,1289.504000,0.600772,0.435898
890,1290.417708,1289.504000,0.913708,0.451366
891,1291.945871,1292.048000,0.102129,0.432309
892,1293.493982,1294.312000,0.818018,0.436422
893,1294.118474,1294.312000,0.193526,0.414955
894,1295.365364,1295.776000,0.410636,0.410942
895,1296.801111,1296.976000,0.174889,0.401354
896,1298.256527,1298.624000,0.367473,0.399751
897,1299.405171,1299.632000,0.226829,0.441557
898,1300.490019,1300.720000,0.229981,0.412873
899,1301.495517,1301.080000,0.415517,0.418755
900,1302.346742,1301.080000,1.266742,0.402215
901,1303.273200,1303.640000,0.366800,0.423936
902,1305.401672,1305.696000,0.294328,0.441013
903,1306.508393,1306.568000,0.059607,0.426240
904,1307.267242,1307.712000,0.444758,0.432362
905,1308.988197,1309.048000,0.059803,0.415981
906,1309.421532,1309.048000,0.373532,0.405482
907,1311.056571,1311.072000,0.015429,0.436297
908,1311.966941,1311.928000,0.038941,0.431266
909,1313.031599,1313.152000,0.120401,0.434191
910,1314.052566,1313.456000,0.596566,0.409205
911,1316.212113,1316.176000,0.036113,0.426330
912,1317.072986,1316.872000,0.200986,0.450574
913,1318.171279,1318.728000,0.556721,0.446165
914,1318.947881,1319.104000,0.156119,0.418785
915,1319.931083,1319.944000,0.012917,0.424832
916,1321.628139,1320.960000,0.668139,0.427480
917,1322.258067,1322.480000,0.221933,0.421615
918,1324.224979,1324.552000,0.327021,0.422395
919,1325.237624,1325.920000,0.682376,0.402838
920,1325.981970,1325.920000,0.061970,0.409078
921,1327.635281,1327.344000,0.291281,0.412727
922,1329.043518,1328.968000,0.075518,0.432051
923,1329.205019,1328.968000,0.237019,0.434281
924,1330.429937,1330.728000,0.298063,0.438757
925,1331.827591,1332.104000,0.276409,0.446600
926,1333.673523,1333.544000,0.129523,0.425817
927,1334.747329,1335.432000,0.684671,0.426853
928,1335.694975,1335.432000,0.262975,0.410082
929,1336.690185,1336.568000,0.122185,0.420063
930,1337.688792,1337.240000,0.448792,0.438598
931,1338.923165,1338.856000,0.067165,0.445508
932,1340.426400,1340.696000,0.269600,0.433339
933,1341.166272,1341.072000,0.094272,0.425629
934,1342.608508,1342.464000,0.144508,0.406219
935,1344.156044,1343.712000,0.444044,0.429302
936,1345.477106,1345.440000,0.037106,0.421096
937,1345.731413,1345.440000,0.291413,0.429301
938,1347.519472,1347.648000,0.128528,0.410050
939,1348.017238,1348.240000,0.222762,0.415354
940,1349.085194,1349.688000,0.602806,0.441950
941,1351.296206,1351.184000,0.112206,0.442655
942,1352.210465,1352.304000,0.093535,0.435595
943,1353.483338,1353.544000,0.060662,0.426927
944,1353.886782,1353.544000,0.342782,0.401719
945,1355.680595,1355.112000,0.568595,0.420166
946,1356.605656,1356.680000,0.074344,0.421912
947,1357.771743,1358.080000,0.308257,0.424759
948,1358.460160,1358.080000,0.380160,0.420650
949,1360.393145,1360.624000,0.230855,0.425160
950,1361.393075,1360.960000,0.433075,0.434994
951,1363.022329,1363.312000,0.289671,0.424364
952,1363.879191,1363.680000,0.199191,0.433312
953,1364.576585,1365.440000,0.863415,0.420841
954,1365.493734,1365.440000,0.053734,0.417885
955,1367.104091,1366.960000,0.144091,0.420059
956,1368.330193,1367.592000,0.738193,0.427244
957,1369.686949,1369.120000,0.566949,0.418549
958,1370.973523,1370.776000,0.197523,0.427355
959,1371.686554,1372.048000,0.361446,0.409701
960,1373.202915,1373.480000,0.277085,0.435516
961,1374.154799,1374.624000,0.469201,0.411744
962,1375.302392,1375.144000,0.158392,0.422842
963,1376.161780,1376.232000,0.070220,0.431203
964,1377.177634,1377.208000,0.030366,0.421524
965,1379.683283,1380.264000,0.580717,0.431325
966,1380.148578,1380.264000,0.115422,0.441846
967,1381.073977,1381.176000,0.102023,0.436605
968,1382.345663,1382.032000,0.313663,0.418276
969,1383.297591,1383.208000,0.089591,0.411679
970,1384.444416,1384.592000,0.147584,0.417464
971,1385.663777,1385.672000,0.008223,0.423890
972,1387.326648,1386.896000,0.430648,0.428094
973,1387.921454,1388.264000,0.342546,0.435537
974,1389.565832,1390.072000,0.506168,0.419175
975,1390.705490,1391.016000,0.310510,0.441003
976,1391.853200,1392.024000,0.170800,0.421997
977,1392.644028,1392.024000,0.620028,0.431514
978,1393.433402,1394.072000,0.638598,0.404882
979,1394.884185,1395.232000,0.347815,0.451463
980,1396.544163,1396.736000,0.191837,0.446606
981,1397.834623,1397.992000,0.157377,0.460562
982,1398.837675,1398.688000,0.149675,0.430789
983,1399.839473,1400.832000,0.992527,0.417668
984,1400.426946,1400.832000,0.405054,0.425932
985,1402.564347,1403.464000,0.899653,0.432958
986,1402.973748,1403.464000,0.490252,0.430920
987,1404.006292,1404.424000,0.417708,0.427589
988,1405.666975,1405.568000,0.098975,0.424779
989,1407.085143,1406.120000,0.965143,0.429982
990,1408.136307,1409.096000,0.959693,0.450148
991,1409.320681,1409.456000,0.135319,0.441221
992,1410.024811,1409.456000,0.568811,0.413689
993,1411.257057,1412.008000,0.750943,0.406883
994,1411.965653,1412.008000,0.042347,0.421858
995,1413.843149,1413.488000,0.355149,0.429264
996,1415.585785,1415.640000,0.054215,0.426304
997,1415.781581,1415.640000,0.141581,0.423206
998,1417.102823,1416.632000,0.470823,0.414361
999,1418.696964,1418.376000,0.320964,0.422029
1000,1419.422481,1418.376000,1.046481,0.431904
1001,1420.416526,1421.072000,0.655474,0.436532
1002,1421.850567,1421.616000,0.234567,0.439812
1003,1422.461311,1422.552000,0.090689,0.426328
1004,1424.463046,1424.776000,0.312954,0.421626
1005,1425.873469,1426.128000,0.254531,0.414473
1006,1426.645980,1426.816000,0.170020,0.425331
1007,1427.365671,1427.776000,0.410329,0.414223
1008,1428.592306,1427.776000,0.816306,0.397125
1009,1429.650477,1430.376000,0.725523,0.422703
